path_planet,path_labels,date_str
/planet/48N/17E-138N/6466_3380_13/PF-SR,/labels/6466_3380_13_48N/Labels/Raster/48N-104E-29N-L3H-SR/48N-104E-29N-L3H-SR-2018-10-01.tif,2018-10
/planet/48N/17E-138N/6466_3380_13/PF-SR,/labels/6466_3380_13_48N/Labels/Raster/48N-104E-29N-L3H-SR/48N-104E-29N-L3H-SR-2018-11-01.tif,2018-11
/planet/48N/17E-138N/6466_3380_13/PF-SR,/labels/6466_3380_13_48N/Labels/Raster/48N-104E-29N-L3H-SR/48N-104E-29N-L3H-SR-2018-12-01.tif,2018-12
/planet/48N/17E-138N/6466_3380_13/PF-SR,/labels/6466_3380_13_48N/Labels/Raster/48N-104E-29N-L3H-SR/48N-104E-29N-L3H-SR-2019-01-01.tif,2019-01
/planet/48N/17E-138N/6466_3380_13/PF-SR,/labels/6466_3380_13_48N/Labels/Raster/48N-104E-29N-L3H-SR/48N-104E-29N-L3H-SR-2019-02-01.tif,2019-02
/planet/48N/17E-138N/6466_3380_13/PF-SR,/labels/6466_3380_13_48N/Labels/Raster/48N-104E-29N-L3H-SR/48N-104E-29N-L3H-SR-2019-03-01.tif,2019-03
/planet/48N/17E-138N/6466_3380_13/PF-SR,/labels/6466_3380_13_48N/Labels/Raster/48N-104E-29N-L3H-SR/48N-104E-29N-L3H-SR-2019-04-01.tif,2019-04
/planet/48N/17E-138N/6466_3380_13/PF-SR,/labels/6466_3380_13_48N/Labels/Raster/48N-104E-29N-L3H-SR/48N-104E-29N-L3H-SR-2019-05-01.tif,2019-05
/planet/48N/17E-138N/6466_3380_13/PF-SR,/labels/6466_3380_13_48N/Labels/Raster/48N-104E-29N-L3H-SR/48N-104E-29N-L3H-SR-2019-06-01.tif,2019-06
/planet/48N/17E-138N/6466_3380_13/PF-SR,/labels/6466_3380_13_48N/Labels/Raster/48N-104E-29N-L3H-SR/48N-104E-29N-L3H-SR-2019-07-01.tif,2019-07
/planet/48N/17E-138N/6466_3380_13/PF-SR,/labels/6466_3380_13_48N/Labels/Raster/48N-104E-29N-L3H-SR/48N-104E-29N-L3H-SR-2019-08-01.tif,2019-08
/planet/48N/17E-138N/6466_3380_13/PF-SR,/labels/6466_3380_13_48N/Labels/Raster/48N-104E-29N-L3H-SR/48N-104E-29N-L3H-SR-2019-09-01.tif,2019-09
/planet/48N/17E-138N/6466_3380_13/PF-SR,/labels/6466_3380_13_48N/Labels/Raster/48N-104E-29N-L3H-SR/48N-104E-29N-L3H-SR-2019-10-01.tif,2019-10
/planet/48N/17E-138N/6466_3380_13/PF-SR,/labels/6466_3380_13_48N/Labels/Raster/48N-104E-29N-L3H-SR/48N-104E-29N-L3H-SR-2019-11-01.tif,2019-11
/planet/48N/17E-138N/6466_3380_13/PF-SR,/labels/6466_3380_13_48N/Labels/Raster/48N-104E-29N-L3H-SR/48N-104E-29N-L3H-SR-2019-12-01.tif,2019-12
/planet/48N/17E-141N/6468_3360_13/PF-SR,/labels/6468_3360_13_48N/Labels/Raster/48N-104E-30N-L3H-SR/48N-104E-30N-L3H-SR-2018-01-01.tif,2018-01
/planet/48N/17E-141N/6468_3360_13/PF-SR,/labels/6468_3360_13_48N/Labels/Raster/48N-104E-30N-L3H-SR/48N-104E-30N-L3H-SR-2018-02-01.tif,2018-02
/planet/48N/17E-141N/6468_3360_13/PF-SR,/labels/6468_3360_13_48N/Labels/Raster/48N-104E-30N-L3H-SR/48N-104E-30N-L3H-SR-2018-03-01.tif,2018-03
/planet/48N/17E-141N/6468_3360_13/PF-SR,/labels/6468_3360_13_48N/Labels/Raster/48N-104E-30N-L3H-SR/48N-104E-30N-L3H-SR-2018-04-01.tif,2018-04
/planet/48N/17E-141N/6468_3360_13/PF-SR,/labels/6468_3360_13_48N/Labels/Raster/48N-104E-30N-L3H-SR/48N-104E-30N-L3H-SR-2018-05-01.tif,2018-05
/planet/48N/17E-141N/6468_3360_13/PF-SR,/labels/6468_3360_13_48N/Labels/Raster/48N-104E-30N-L3H-SR/48N-104E-30N-L3H-SR-2018-06-01.tif,2018-06
/planet/48N/17E-141N/6468_3360_13/PF-SR,/labels/6468_3360_13_48N/Labels/Raster/48N-104E-30N-L3H-SR/48N-104E-30N-L3H-SR-2018-07-01.tif,2018-07
/planet/48N/17E-141N/6468_3360_13/PF-SR,/labels/6468_3360_13_48N/Labels/Raster/48N-104E-30N-L3H-SR/48N-104E-30N-L3H-SR-2018-08-01.tif,2018-08
/planet/48N/17E-141N/6468_3360_13/PF-SR,/labels/6468_3360_13_48N/Labels/Raster/48N-104E-30N-L3H-SR/48N-104E-30N-L3H-SR-2018-09-01.tif,2018-09
/planet/48N/17E-141N/6468_3360_13/PF-SR,/labels/6468_3360_13_48N/Labels/Raster/48N-104E-30N-L3H-SR/48N-104E-30N-L3H-SR-2018-10-01.tif,2018-10
/planet/48N/17E-141N/6468_3360_13/PF-SR,/labels/6468_3360_13_48N/Labels/Raster/48N-104E-30N-L3H-SR/48N-104E-30N-L3H-SR-2018-11-01.tif,2018-11
/planet/48N/17E-141N/6468_3360_13/PF-SR,/labels/6468_3360_13_48N/Labels/Raster/48N-104E-30N-L3H-SR/48N-104E-30N-L3H-SR-2018-12-01.tif,2018-12
/planet/48N/17E-141N/6468_3360_13/PF-SR,/labels/6468_3360_13_48N/Labels/Raster/48N-104E-30N-L3H-SR/48N-104E-30N-L3H-SR-2019-01-01.tif,2019-01
/planet/48N/17E-141N/6468_3360_13/PF-SR,/labels/6468_3360_13_48N/Labels/Raster/48N-104E-30N-L3H-SR/48N-104E-30N-L3H-SR-2019-02-01.tif,2019-02
/planet/48N/17E-141N/6468_3360_13/PF-SR,/labels/6468_3360_13_48N/Labels/Raster/48N-104E-30N-L3H-SR/48N-104E-30N-L3H-SR-2019-03-01.tif,2019-03
/planet/48N/17E-141N/6468_3360_13/PF-SR,/labels/6468_3360_13_48N/Labels/Raster/48N-104E-30N-L3H-SR/48N-104E-30N-L3H-SR-2019-04-01.tif,2019-04
/planet/48N/17E-141N/6468_3360_13/PF-SR,/labels/6468_3360_13_48N/Labels/Raster/48N-104E-30N-L3H-SR/48N-104E-30N-L3H-SR-2019-05-01.tif,2019-05
/planet/48N/17E-141N/6468_3360_13/PF-SR,/labels/6468_3360_13_48N/Labels/Raster/48N-104E-30N-L3H-SR/48N-104E-30N-L3H-SR-2019-06-01.tif,2019-06
/planet/48N/17E-141N/6468_3360_13/PF-SR,/labels/6468_3360_13_48N/Labels/Raster/48N-104E-30N-L3H-SR/48N-104E-30N-L3H-SR-2019-07-01.tif,2019-07
/planet/48N/17E-141N/6468_3360_13/PF-SR,/labels/6468_3360_13_48N/Labels/Raster/48N-104E-30N-L3H-SR/48N-104E-30N-L3H-SR-2019-08-01.tif,2019-08
/planet/48N/17E-141N/6468_3360_13/PF-SR,/labels/6468_3360_13_48N/Labels/Raster/48N-104E-30N-L3H-SR/48N-104E-30N-L3H-SR-2019-09-01.tif,2019-09
/planet/48N/17E-141N/6468_3360_13/PF-SR,/labels/6468_3360_13_48N/Labels/Raster/48N-104E-30N-L3H-SR/48N-104E-30N-L3H-SR-2019-10-01.tif,2019-10
/planet/48N/17E-141N/6468_3360_13/PF-SR,/labels/6468_3360_13_48N/Labels/Raster/48N-104E-30N-L3H-SR/48N-104E-30N-L3H-SR-2019-11-01.tif,2019-11
/planet/48N/17E-141N/6468_3360_13/PF-SR,/labels/6468_3360_13_48N/Labels/Raster/48N-104E-30N-L3H-SR/48N-104E-30N-L3H-SR-2019-12-01.tif,2019-12
/planet/48N/19E-141N/6475_3361_13/PF-SR,/labels/6475_3361_13_48N/Labels/Raster/48N-104E-30N-L3H-SR/48N-104E-30N-L3H-SR-2018-01-01.tif,2018-01
/planet/48N/19E-141N/6475_3361_13/PF-SR,/labels/6475_3361_13_48N/Labels/Raster/48N-104E-30N-L3H-SR/48N-104E-30N-L3H-SR-2018-02-01.tif,2018-02
/planet/48N/19E-141N/6475_3361_13/PF-SR,/labels/6475_3361_13_48N/Labels/Raster/48N-104E-30N-L3H-SR/48N-104E-30N-L3H-SR-2018-03-01.tif,2018-03
/planet/48N/19E-141N/6475_3361_13/PF-SR,/labels/6475_3361_13_48N/Labels/Raster/48N-104E-30N-L3H-SR/48N-104E-30N-L3H-SR-2018-04-01.tif,2018-04
/planet/48N/19E-141N/6475_3361_13/PF-SR,/labels/6475_3361_13_48N/Labels/Raster/48N-104E-30N-L3H-SR/48N-104E-30N-L3H-SR-2018-05-01.tif,2018-05
/planet/48N/19E-141N/6475_3361_13/PF-SR,/labels/6475_3361_13_48N/Labels/Raster/48N-104E-30N-L3H-SR/48N-104E-30N-L3H-SR-2018-06-01.tif,2018-06
/planet/48N/19E-141N/6475_3361_13/PF-SR,/labels/6475_3361_13_48N/Labels/Raster/48N-104E-30N-L3H-SR/48N-104E-30N-L3H-SR-2018-07-01.tif,2018-07
/planet/48N/19E-141N/6475_3361_13/PF-SR,/labels/6475_3361_13_48N/Labels/Raster/48N-104E-30N-L3H-SR/48N-104E-30N-L3H-SR-2018-08-01.tif,2018-08
/planet/48N/19E-141N/6475_3361_13/PF-SR,/labels/6475_3361_13_48N/Labels/Raster/48N-104E-30N-L3H-SR/48N-104E-30N-L3H-SR-2018-09-01.tif,2018-09
/planet/48N/19E-141N/6475_3361_13/PF-SR,/labels/6475_3361_13_48N/Labels/Raster/48N-104E-30N-L3H-SR/48N-104E-30N-L3H-SR-2018-10-01.tif,2018-10
/planet/48N/19E-141N/6475_3361_13/PF-SR,/labels/6475_3361_13_48N/Labels/Raster/48N-104E-30N-L3H-SR/48N-104E-30N-L3H-SR-2018-11-01.tif,2018-11
/planet/48N/19E-141N/6475_3361_13/PF-SR,/labels/6475_3361_13_48N/Labels/Raster/48N-104E-30N-L3H-SR/48N-104E-30N-L3H-SR-2018-12-01.tif,2018-12
/planet/48N/19E-141N/6475_3361_13/PF-SR,/labels/6475_3361_13_48N/Labels/Raster/48N-104E-30N-L3H-SR/48N-104E-30N-L3H-SR-2019-01-01.tif,2019-01
/planet/48N/19E-141N/6475_3361_13/PF-SR,/labels/6475_3361_13_48N/Labels/Raster/48N-104E-30N-L3H-SR/48N-104E-30N-L3H-SR-2019-02-01.tif,2019-02
/planet/48N/19E-141N/6475_3361_13/PF-SR,/labels/6475_3361_13_48N/Labels/Raster/48N-104E-30N-L3H-SR/48N-104E-30N-L3H-SR-2019-03-01.tif,2019-03
/planet/48N/19E-141N/6475_3361_13/PF-SR,/labels/6475_3361_13_48N/Labels/Raster/48N-104E-30N-L3H-SR/48N-104E-30N-L3H-SR-2019-04-01.tif,2019-04
/planet/48N/19E-141N/6475_3361_13/PF-SR,/labels/6475_3361_13_48N/Labels/Raster/48N-104E-30N-L3H-SR/48N-104E-30N-L3H-SR-2019-05-01.tif,2019-05
/planet/48N/19E-141N/6475_3361_13/PF-SR,/labels/6475_3361_13_48N/Labels/Raster/48N-104E-30N-L3H-SR/48N-104E-30N-L3H-SR-2019-06-01.tif,2019-06
/planet/48N/19E-141N/6475_3361_13/PF-SR,/labels/6475_3361_13_48N/Labels/Raster/48N-104E-30N-L3H-SR/48N-104E-30N-L3H-SR-2019-07-01.tif,2019-07
/planet/48N/19E-141N/6475_3361_13/PF-SR,/labels/6475_3361_13_48N/Labels/Raster/48N-104E-30N-L3H-SR/48N-104E-30N-L3H-SR-2019-08-01.tif,2019-08
/planet/48N/19E-141N/6475_3361_13/PF-SR,/labels/6475_3361_13_48N/Labels/Raster/48N-104E-30N-L3H-SR/48N-104E-30N-L3H-SR-2019-09-01.tif,2019-09
/planet/48N/19E-141N/6475_3361_13/PF-SR,/labels/6475_3361_13_48N/Labels/Raster/48N-104E-30N-L3H-SR/48N-104E-30N-L3H-SR-2019-10-01.tif,2019-10
/planet/48N/19E-141N/6475_3361_13/PF-SR,/labels/6475_3361_13_48N/Labels/Raster/48N-104E-30N-L3H-SR/48N-104E-30N-L3H-SR-2019-11-01.tif,2019-11
/planet/48N/19E-141N/6475_3361_13/PF-SR,/labels/6475_3361_13_48N/Labels/Raster/48N-104E-30N-L3H-SR/48N-104E-30N-L3H-SR-2019-12-01.tif,2019-12
/planet/49N/33E-124N/6688_3456_13/PF-SR,/labels/6688_3456_13_49N/Labels/Raster/49N-113E-22N-L3H-SR/49N-113E-27N-L3H-SR-2018-01-01.tif,2018-01
/planet/49N/33E-124N/6688_3456_13/PF-SR,/labels/6688_3456_13_49N/Labels/Raster/49N-113E-22N-L3H-SR/49N-113E-27N-L3H-SR-2018-02-01.tif,2018-02
/planet/49N/33E-124N/6688_3456_13/PF-SR,/labels/6688_3456_13_49N/Labels/Raster/49N-113E-22N-L3H-SR/49N-113E-27N-L3H-SR-2018-03-01.tif,2018-03
/planet/49N/33E-124N/6688_3456_13/PF-SR,/labels/6688_3456_13_49N/Labels/Raster/49N-113E-22N-L3H-SR/49N-113E-27N-L3H-SR-2018-04-01.tif,2018-04
/planet/49N/33E-124N/6688_3456_13/PF-SR,/labels/6688_3456_13_49N/Labels/Raster/49N-113E-22N-L3H-SR/49N-113E-27N-L3H-SR-2018-05-01.tif,2018-05
/planet/49N/33E-124N/6688_3456_13/PF-SR,/labels/6688_3456_13_49N/Labels/Raster/49N-113E-22N-L3H-SR/49N-113E-27N-L3H-SR-2018-06-01.tif,2018-06
/planet/49N/33E-124N/6688_3456_13/PF-SR,/labels/6688_3456_13_49N/Labels/Raster/49N-113E-22N-L3H-SR/49N-113E-27N-L3H-SR-2018-07-01.tif,2018-07
/planet/49N/33E-124N/6688_3456_13/PF-SR,/labels/6688_3456_13_49N/Labels/Raster/49N-113E-22N-L3H-SR/49N-113E-27N-L3H-SR-2018-08-01.tif,2018-08
/planet/49N/33E-124N/6688_3456_13/PF-SR,/labels/6688_3456_13_49N/Labels/Raster/49N-113E-22N-L3H-SR/49N-113E-27N-L3H-SR-2018-09-01.tif,2018-09
/planet/49N/33E-124N/6688_3456_13/PF-SR,/labels/6688_3456_13_49N/Labels/Raster/49N-113E-22N-L3H-SR/49N-113E-27N-L3H-SR-2018-10-01.tif,2018-10
/planet/49N/33E-124N/6688_3456_13/PF-SR,/labels/6688_3456_13_49N/Labels/Raster/49N-113E-22N-L3H-SR/49N-113E-27N-L3H-SR-2018-11-01.tif,2018-11
/planet/49N/33E-124N/6688_3456_13/PF-SR,/labels/6688_3456_13_49N/Labels/Raster/49N-113E-22N-L3H-SR/49N-113E-27N-L3H-SR-2018-12-01.tif,2018-12
/planet/49N/33E-124N/6688_3456_13/PF-SR,/labels/6688_3456_13_49N/Labels/Raster/49N-113E-22N-L3H-SR/49N-113E-27N-L3H-SR-2019-01-01.tif,2019-01
/planet/49N/33E-124N/6688_3456_13/PF-SR,/labels/6688_3456_13_49N/Labels/Raster/49N-113E-22N-L3H-SR/49N-113E-27N-L3H-SR-2019-02-01.tif,2019-02
/planet/49N/33E-124N/6688_3456_13/PF-SR,/labels/6688_3456_13_49N/Labels/Raster/49N-113E-22N-L3H-SR/49N-113E-27N-L3H-SR-2019-03-01.tif,2019-03
/planet/49N/33E-124N/6688_3456_13/PF-SR,/labels/6688_3456_13_49N/Labels/Raster/49N-113E-22N-L3H-SR/49N-113E-27N-L3H-SR-2019-04-01.tif,2019-04
/planet/49N/33E-124N/6688_3456_13/PF-SR,/labels/6688_3456_13_49N/Labels/Raster/49N-113E-22N-L3H-SR/49N-113E-27N-L3H-SR-2019-05-01.tif,2019-05
/planet/49N/33E-124N/6688_3456_13/PF-SR,/labels/6688_3456_13_49N/Labels/Raster/49N-113E-22N-L3H-SR/49N-113E-27N-L3H-SR-2019-06-01.tif,2019-06
/planet/49N/33E-124N/6688_3456_13/PF-SR,/labels/6688_3456_13_49N/Labels/Raster/49N-113E-22N-L3H-SR/49N-113E-27N-L3H-SR-2019-07-01.tif,2019-07
/planet/49N/33E-124N/6688_3456_13/PF-SR,/labels/6688_3456_13_49N/Labels/Raster/49N-113E-22N-L3H-SR/49N-113E-27N-L3H-SR-2019-08-01.tif,2019-08
/planet/49N/33E-124N/6688_3456_13/PF-SR,/labels/6688_3456_13_49N/Labels/Raster/49N-113E-22N-L3H-SR/49N-113E-27N-L3H-SR-2019-09-01.tif,2019-09
/planet/49N/33E-124N/6688_3456_13/PF-SR,/labels/6688_3456_13_49N/Labels/Raster/49N-113E-22N-L3H-SR/49N-113E-27N-L3H-SR-2019-10-01.tif,2019-10
/planet/49N/33E-124N/6688_3456_13/PF-SR,/labels/6688_3456_13_49N/Labels/Raster/49N-113E-22N-L3H-SR/49N-113E-27N-L3H-SR-2019-11-01.tif,2019-11
/planet/49N/33E-124N/6688_3456_13/PF-SR,/labels/6688_3456_13_49N/Labels/Raster/49N-113E-22N-L3H-SR/49N-113E-27N-L3H-SR-2019-12-01.tif,2019-12
/planet/50N/15E-129N/6730_3430_13/PF-SR,/labels/6730_3430_13_50N/Labels/Raster/50N-115E-28N-L3H-SR/50N-115E-28N-L3H-SR-2018-01-01.tif,2018-01
/planet/50N/15E-129N/6730_3430_13/PF-SR,/labels/6730_3430_13_50N/Labels/Raster/50N-115E-28N-L3H-SR/50N-115E-28N-L3H-SR-2018-02-01.tif,2018-02
/planet/50N/15E-129N/6730_3430_13/PF-SR,/labels/6730_3430_13_50N/Labels/Raster/50N-115E-28N-L3H-SR/50N-115E-28N-L3H-SR-2018-03-01.tif,2018-03
/planet/50N/15E-129N/6730_3430_13/PF-SR,/labels/6730_3430_13_50N/Labels/Raster/50N-115E-28N-L3H-SR/50N-115E-28N-L3H-SR-2018-04-01.tif,2018-04
/planet/50N/15E-129N/6730_3430_13/PF-SR,/labels/6730_3430_13_50N/Labels/Raster/50N-115E-28N-L3H-SR/50N-115E-28N-L3H-SR-2018-05-01.tif,2018-05
/planet/50N/15E-129N/6730_3430_13/PF-SR,/labels/6730_3430_13_50N/Labels/Raster/50N-115E-28N-L3H-SR/50N-115E-28N-L3H-SR-2018-06-01.tif,2018-06
/planet/50N/15E-129N/6730_3430_13/PF-SR,/labels/6730_3430_13_50N/Labels/Raster/50N-115E-28N-L3H-SR/50N-115E-28N-L3H-SR-2018-07-01.tif,2018-07
/planet/50N/15E-129N/6730_3430_13/PF-SR,/labels/6730_3430_13_50N/Labels/Raster/50N-115E-28N-L3H-SR/50N-115E-28N-L3H-SR-2018-08-01.tif,2018-08
/planet/50N/15E-129N/6730_3430_13/PF-SR,/labels/6730_3430_13_50N/Labels/Raster/50N-115E-28N-L3H-SR/50N-115E-28N-L3H-SR-2018-09-01.tif,2018-09
/planet/50N/15E-129N/6730_3430_13/PF-SR,/labels/6730_3430_13_50N/Labels/Raster/50N-115E-28N-L3H-SR/50N-115E-28N-L3H-SR-2018-10-01.tif,2018-10
/planet/50N/15E-129N/6730_3430_13/PF-SR,/labels/6730_3430_13_50N/Labels/Raster/50N-115E-28N-L3H-SR/50N-115E-28N-L3H-SR-2018-11-01.tif,2018-11
/planet/50N/15E-129N/6730_3430_13/PF-SR,/labels/6730_3430_13_50N/Labels/Raster/50N-115E-28N-L3H-SR/50N-115E-28N-L3H-SR-2018-12-01.tif,2018-12
/planet/50N/15E-129N/6730_3430_13/PF-SR,/labels/6730_3430_13_50N/Labels/Raster/50N-115E-28N-L3H-SR/50N-115E-28N-L3H-SR-2019-01-01.tif,2019-01
/planet/50N/15E-129N/6730_3430_13/PF-SR,/labels/6730_3430_13_50N/Labels/Raster/50N-115E-28N-L3H-SR/50N-115E-28N-L3H-SR-2019-02-01.tif,2019-02
/planet/50N/15E-129N/6730_3430_13/PF-SR,/labels/6730_3430_13_50N/Labels/Raster/50N-115E-28N-L3H-SR/50N-115E-28N-L3H-SR-2019-03-01.tif,2019-03
/planet/50N/15E-129N/6730_3430_13/PF-SR,/labels/6730_3430_13_50N/Labels/Raster/50N-115E-28N-L3H-SR/50N-115E-28N-L3H-SR-2019-04-01.tif,2019-04
/planet/50N/15E-129N/6730_3430_13/PF-SR,/labels/6730_3430_13_50N/Labels/Raster/50N-115E-28N-L3H-SR/50N-115E-28N-L3H-SR-2019-05-01.tif,2019-05
/planet/50N/15E-129N/6730_3430_13/PF-SR,/labels/6730_3430_13_50N/Labels/Raster/50N-115E-28N-L3H-SR/50N-115E-28N-L3H-SR-2019-06-01.tif,2019-06
/planet/50N/15E-129N/6730_3430_13/PF-SR,/labels/6730_3430_13_50N/Labels/Raster/50N-115E-28N-L3H-SR/50N-115E-28N-L3H-SR-2019-07-01.tif,2019-07
/planet/50N/15E-129N/6730_3430_13/PF-SR,/labels/6730_3430_13_50N/Labels/Raster/50N-115E-28N-L3H-SR/50N-115E-28N-L3H-SR-2019-08-01.tif,2019-08
/planet/50N/15E-129N/6730_3430_13/PF-SR,/labels/6730_3430_13_50N/Labels/Raster/50N-115E-28N-L3H-SR/50N-115E-28N-L3H-SR-2019-09-01.tif,2019-09
/planet/50N/15E-129N/6730_3430_13/PF-SR,/labels/6730_3430_13_50N/Labels/Raster/50N-115E-28N-L3H-SR/50N-115E-28N-L3H-SR-2019-10-01.tif,2019-10
/planet/50N/15E-129N/6730_3430_13/PF-SR,/labels/6730_3430_13_50N/Labels/Raster/50N-115E-28N-L3H-SR/50N-115E-28N-L3H-SR-2019-11-01.tif,2019-11
/planet/50N/15E-129N/6730_3430_13/PF-SR,/labels/6730_3430_13_50N/Labels/Raster/50N-115E-28N-L3H-SR/50N-115E-28N-L3H-SR-2019-12-01.tif,2019-12
/planet/50N/19E-182N/6752_3115_13/PF-SR,/labels/6752_3115_13_50N/Labels/Raster/50N-116E-39N-L3H-SR/50N-116E-39N-L3H-SR-2018-01-01.tif,2018-01
/planet/50N/19E-182N/6752_3115_13/PF-SR,/labels/6752_3115_13_50N/Labels/Raster/50N-116E-39N-L3H-SR/50N-116E-39N-L3H-SR-2018-02-01.tif,2018-02
/planet/50N/19E-182N/6752_3115_13/PF-SR,/labels/6752_3115_13_50N/Labels/Raster/50N-116E-39N-L3H-SR/50N-116E-39N-L3H-SR-2018-03-01.tif,2018-03
/planet/50N/19E-182N/6752_3115_13/PF-SR,/labels/6752_3115_13_50N/Labels/Raster/50N-116E-39N-L3H-SR/50N-116E-39N-L3H-SR-2018-04-01.tif,2018-04
/planet/50N/19E-182N/6752_3115_13/PF-SR,/labels/6752_3115_13_50N/Labels/Raster/50N-116E-39N-L3H-SR/50N-116E-39N-L3H-SR-2018-05-01.tif,2018-05
/planet/50N/19E-182N/6752_3115_13/PF-SR,/labels/6752_3115_13_50N/Labels/Raster/50N-116E-39N-L3H-SR/50N-116E-39N-L3H-SR-2018-06-01.tif,2018-06
/planet/50N/19E-182N/6752_3115_13/PF-SR,/labels/6752_3115_13_50N/Labels/Raster/50N-116E-39N-L3H-SR/50N-116E-39N-L3H-SR-2018-07-01.tif,2018-07
/planet/50N/19E-182N/6752_3115_13/PF-SR,/labels/6752_3115_13_50N/Labels/Raster/50N-116E-39N-L3H-SR/50N-116E-39N-L3H-SR-2018-08-01.tif,2018-08
/planet/50N/19E-182N/6752_3115_13/PF-SR,/labels/6752_3115_13_50N/Labels/Raster/50N-116E-39N-L3H-SR/50N-116E-39N-L3H-SR-2018-09-01.tif,2018-09
/planet/50N/19E-182N/6752_3115_13/PF-SR,/labels/6752_3115_13_50N/Labels/Raster/50N-116E-39N-L3H-SR/50N-116E-39N-L3H-SR-2018-10-01.tif,2018-10
/planet/50N/19E-182N/6752_3115_13/PF-SR,/labels/6752_3115_13_50N/Labels/Raster/50N-116E-39N-L3H-SR/50N-116E-39N-L3H-SR-2018-11-01.tif,2018-11
/planet/50N/19E-182N/6752_3115_13/PF-SR,/labels/6752_3115_13_50N/Labels/Raster/50N-116E-39N-L3H-SR/50N-116E-39N-L3H-SR-2018-12-01.tif,2018-12
/planet/50N/19E-182N/6752_3115_13/PF-SR,/labels/6752_3115_13_50N/Labels/Raster/50N-116E-39N-L3H-SR/50N-116E-39N-L3H-SR-2019-01-01.tif,2019-01
/planet/50N/19E-182N/6752_3115_13/PF-SR,/labels/6752_3115_13_50N/Labels/Raster/50N-116E-39N-L3H-SR/50N-116E-39N-L3H-SR-2019-02-01.tif,2019-02
/planet/50N/19E-182N/6752_3115_13/PF-SR,/labels/6752_3115_13_50N/Labels/Raster/50N-116E-39N-L3H-SR/50N-116E-39N-L3H-SR-2019-03-01.tif,2019-03
/planet/50N/19E-182N/6752_3115_13/PF-SR,/labels/6752_3115_13_50N/Labels/Raster/50N-116E-39N-L3H-SR/50N-116E-39N-L3H-SR-2019-04-01.tif,2019-04
/planet/50N/19E-182N/6752_3115_13/PF-SR,/labels/6752_3115_13_50N/Labels/Raster/50N-116E-39N-L3H-SR/50N-116E-39N-L3H-SR-2019-05-01.tif,2019-05
/planet/50N/19E-182N/6752_3115_13/PF-SR,/labels/6752_3115_13_50N/Labels/Raster/50N-116E-39N-L3H-SR/50N-116E-39N-L3H-SR-2019-06-01.tif,2019-06
/planet/50N/19E-182N/6752_3115_13/PF-SR,/labels/6752_3115_13_50N/Labels/Raster/50N-116E-39N-L3H-SR/50N-116E-39N-L3H-SR-2019-07-01.tif,2019-07
/planet/50N/19E-182N/6752_3115_13/PF-SR,/labels/6752_3115_13_50N/Labels/Raster/50N-116E-39N-L3H-SR/50N-116E-39N-L3H-SR-2019-08-01.tif,2019-08
/planet/50N/19E-182N/6752_3115_13/PF-SR,/labels/6752_3115_13_50N/Labels/Raster/50N-116E-39N-L3H-SR/50N-116E-39N-L3H-SR-2019-09-01.tif,2019-09
/planet/50N/19E-182N/6752_3115_13/PF-SR,/labels/6752_3115_13_50N/Labels/Raster/50N-116E-39N-L3H-SR/50N-116E-39N-L3H-SR-2019-10-01.tif,2019-10
/planet/50N/19E-182N/6752_3115_13/PF-SR,/labels/6752_3115_13_50N/Labels/Raster/50N-116E-39N-L3H-SR/50N-116E-39N-L3H-SR-2019-11-01.tif,2019-11
/planet/50N/19E-182N/6752_3115_13/PF-SR,/labels/6752_3115_13_50N/Labels/Raster/50N-116E-39N-L3H-SR/50N-116E-39N-L3H-SR-2019-12-01.tif,2019-12
/planet/50N/30E-120N/6810_3478_13/PF-SR,/labels/6810_3478_13_50N/Labels/Raster/50N-119E-26N-L3H-SR/50N-119E-26N-L3H-SR-2018-01-01.tif,2018-01
/planet/50N/30E-120N/6810_3478_13/PF-SR,/labels/6810_3478_13_50N/Labels/Raster/50N-119E-26N-L3H-SR/50N-119E-26N-L3H-SR-2018-02-01.tif,2018-02
/planet/50N/30E-120N/6810_3478_13/PF-SR,/labels/6810_3478_13_50N/Labels/Raster/50N-119E-26N-L3H-SR/50N-119E-26N-L3H-SR-2018-03-01.tif,2018-03
/planet/50N/30E-120N/6810_3478_13/PF-SR,/labels/6810_3478_13_50N/Labels/Raster/50N-119E-26N-L3H-SR/50N-119E-26N-L3H-SR-2018-04-01.tif,2018-04
/planet/50N/30E-120N/6810_3478_13/PF-SR,/labels/6810_3478_13_50N/Labels/Raster/50N-119E-26N-L3H-SR/50N-119E-26N-L3H-SR-2018-05-01.tif,2018-05
/planet/50N/30E-120N/6810_3478_13/PF-SR,/labels/6810_3478_13_50N/Labels/Raster/50N-119E-26N-L3H-SR/50N-119E-26N-L3H-SR-2018-06-01.tif,2018-06
/planet/50N/30E-120N/6810_3478_13/PF-SR,/labels/6810_3478_13_50N/Labels/Raster/50N-119E-26N-L3H-SR/50N-119E-26N-L3H-SR-2018-07-01.tif,2018-07
/planet/50N/30E-120N/6810_3478_13/PF-SR,/labels/6810_3478_13_50N/Labels/Raster/50N-119E-26N-L3H-SR/50N-119E-26N-L3H-SR-2018-08-01.tif,2018-08
/planet/50N/30E-120N/6810_3478_13/PF-SR,/labels/6810_3478_13_50N/Labels/Raster/50N-119E-26N-L3H-SR/50N-119E-26N-L3H-SR-2018-09-01.tif,2018-09
